account_id,customer_id,account_type,balance,open_date
2618,968,Credit,18115.8,2017-09-15
2619,1533,Credit,8445.5,2024-07-24
2620,976,Savings,12805.45,2024-01-29
2621,957,Credit,11990.14,2018-10-11
2622,745,Loan,-15766.15,2020-07-12
2623,939,Savings,16161.99,2021-02-23
2624,1107,Loan,-3533.08,2019-09-24
2625,867,Checking,5247.16,2022-10-04
2626,665,Savings,14835.58,2018-06-22
2627,931,Loan,-25493.9,2020-11-13
2628,292,Savings,4600.08,2017-07-12
2629,1845,Loan,-11846.1,2016-04-04
2630,1710,Savings,19951.47,2017-07-01
2631,992,Checking,253.36,2019-07-08
2632,616,Checking,5202.92,2022-06-28
2633,925,Loan,-26384.35,2024-07-21
2634,1144,Credit,16202.4,2019-12-24
2635,1939,Savings,7621.25,2024-06-28
2636,616,Checking,15012.11,2024-07-06
2637,331,Credit,19898.2,2023-07-06
2638,1976,Checking,15850.4,2018-08-26
2639,1183,Checking,18258.32,2017-05-26
2640,1251,Checking,10426.59,2023-12-17
2641,1970,Checking,18269.31,2017-03-19
2642,78,Loan,-25001.58,2024-10-04
2643,452,Checking,9831.19,2017-07-04
2644,1638,Checking,4304.92,2020-03-14
2645,345,Savings,9684.85,2021-03-31
2646,1498,Credit,263.78,2015-08-10
2647,520,Savings,165.93,2018-08-18
2648,1517,Savings,10261.82,2021-09-20
2649,1112,Savings,16305.75,2025-02-05
2650,1696,Loan,-43619.9,2024-05-15
2651,1791,Savings,8666.46,2018-11-14
2652,457,Savings,15148.4,2024-04-30
2653,1054,Savings,5043.74,2016-09-11
2654,739,Credit,7378.37,2021-03-19
2655,478,Credit,11851.91,2016-09-26
2656,433,Savings,1834.26,2023-09-19
2657,1535,Savings,13289.82,2016-12-18
2658,829,Loan,-30581.77,2020-07-10
2659,820,Credit,55.57,2017-07-26
2660,1899,Savings,12741.09,2023-02-20
2661,752,Loan,-45896.36,2024-07-11
2662,977,Credit,4133.06,2015-04-14
2663,87,Loan,-35787.41,2020-06-22
2664,1248,Loan,-23272.84,2024-11-22
2665,446,Savings,11267.22,2020-06-05
2666,93,Savings,14685.76,2023-10-16
2667,1657,Checking,9247.75,2016-05-16
2668,1896,Savings,9810.15,2015-03-22
2669,933,Checking,8245.2,2023-04-05
2670,1444,Credit,11580.06,2024-06-09
2671,1378,Checking,16258.65,2016-08-08
2672,1808,Credit,359.59,2019-03-02
2673,201,Loan,-31148.13,2024-04-14
2674,1215,Savings,111.76,2016-03-29
2675,526,Loan,-8450.44,2022-08-09
2676,1905,Loan,-14377.7,2017-11-30
2677,414,Checking,73.07,2016-08-23
2678,8,Savings,15300.46,2023-05-18
2679,935,Checking,15067.75,2023-07-02
2680,1922,Checking,17351.86,2022-09-01
2681,1093,Savings,10376.13,2016-08-31
2682,1729,Credit,1278.89,2020-11-08
2683,1458,Savings,9264.62,2022-10-16
2684,695,Loan,-39844.86,2015-03-28
2685,1448,Loan,-5458.08,2020-05-20
2686,1128,Loan,-23899.44,2021-06-30
2687,1708,Checking,8022.95,2016-03-19
2688,1288,Checking,16668.13,2024-11-03
2689,1474,Loan,-34407.46,2020-06-05
2690,1617,Checking,2539.32,2015-09-01
2691,849,Loan,-11816.46,2019-11-01
2692,14,Credit,13513.67,2021-10-17
2693,333,Loan,-49563.15,2017-10-17
2694,1627,Savings,14364.56,2022-02-02
2695,1737,Savings,9704.93,2015-07-27
2696,1584,Savings,114.2,2024-11-20
2697,1088,Checking,5183.09,2023-01-10
2698,772,Credit,18852.25,2021-02-02
2699,545,Savings,12888.36,2021-09-15
2700,1779,Loan,-36194.57,2021-04-18
2701,973,Savings,699.17,2016-11-03
2702,453,Loan,-31187.78,2022-06-14
2703,1953,Checking,5368.0,2024-01-04
2704,447,Loan,-9484.55,2019-07-09
2705,752,Credit,18917.06,2020-07-14
2706,1150,Savings,18166.96,2016-04-02
2707,559,Loan,-24595.95,2019-10-23
2708,447,Savings,6242.56,2021-07-29
2709,1969,Credit,14608.29,2017-07-30
2710,524,Loan,-46881.36,2016-01-29
2711,926,Checking,14494.05,2021-05-23
2712,1645,Credit,8965.15,2025-01-20
2713,1347,Checking,16837.21,2018-05-04
2714,7,Savings,11727.49,2015-07-04
2715,695,Credit,13932.47,2021-06-09
2716,344,Credit,9519.79,2024-04-03
2717,163,Savings,14924.16,2016-11-30
2718,819,Checking,5831.32,2021-03-25
2719,1024,Savings,11938.71,2017-08-04
2720,1634,Savings,6758.55,2019-02-24
2721,91,Loan,-24360.62,2019-02-08
2722,586,Checking,10287.97,2024-10-19
2723,877,Savings,2274.74,2015-08-10
2724,1208,Credit,18144.37,2023-02-22
2725,112,Credit,9123.57,2019-02-04
2726,1430,Loan,-15589.66,2016-05-16
2727,1898,Checking,1779.13,2016-12-31
2728,546,Loan,-24515.76,2020-05-09
2729,1838,Loan,-47048.5,2015-06-22
2730,1671,Checking,2650.06,2017-01-17
2731,229,Checking,6920.97,2021-03-22
2732,1086,Checking,6138.0,2015-06-05
2733,1727,Loan,-13741.83,2021-02-22
2734,1260,Savings,2018.3,2019-11-04
2735,1878,Loan,-17066.07,2020-07-07
2736,1525,Savings,15255.63,2016-11-19
2737,1030,Checking,8382.54,2022-03-13
2738,1276,Checking,14784.59,2021-04-17
2739,1239,Credit,9262.06,2019-07-01
2740,1374,Credit,9213.29,2017-01-15
2741,76,Savings,7063.63,2022-05-29
2742,1282,Checking,18160.18,2019-05-08
2743,1090,Credit,8634.3,2022-03-25
2744,1164,Savings,4505.75,2018-07-25
2745,1868,Checking,219.81,2019-09-04
2746,834,Savings,18425.71,2020-03-13
2747,798,Loan,-17137.26,2019-07-29
2748,1467,Credit,10035.43,2020-06-21
2749,74,Savings,10184.57,2016-12-19
2750,401,Checking,16826.68,2015-06-04
2751,1586,Savings,9148.69,2022-05-08
2752,253,Savings,10484.15,2018-09-23
2753,1512,Checking,10726.57,2022-12-28
2754,1811,Loan,-41335.13,2022-01-05
2755,1387,Credit,17903.52,2018-05-01
2756,717,Checking,10176.23,2016-06-04
2757,1654,Savings,6401.16,2024-04-13
2758,686,Loan,-49059.13,2021-07-26
2759,465,Credit,8127.49,2020-03-25
2760,1132,Savings,16976.83,2024-01-16
2761,1597,Savings,6020.25,2016-08-26
2762,674,Checking,17333.74,2016-06-04
2763,801,Loan,-14094.0,2020-07-20
2764,880,Credit,1913.38,2021-11-24
2765,607,Checking,7042.91,2022-05-12
2766,796,Savings,15636.7,2016-06-11
2767,1799,Loan,-45887.77,2020-02-24
2768,1873,Checking,19629.72,2018-06-06
2769,750,Credit,16925.31,2024-06-11
2770,460,Credit,6767.86,2017-04-09
2771,1798,Checking,10786.15,2024-04-09
2772,633,Checking,3394.93,2018-01-09
2773,1265,Loan,-45846.73,2021-03-05
2774,70,Savings,18026.9,2023-02-03
2775,1317,Checking,3367.51,2022-04-08
2776,981,Credit,7714.37,2016-01-11
2777,1458,Savings,11310.7,2024-02-21
2778,1831,Credit,1723.17,2015-03-28
2779,596,Checking,1577.21,2018-02-14
2780,719,Credit,4367.6,2016-01-22
2781,38,Savings,19030.49,2017-07-28
2782,223,Checking,14379.81,2023-10-25
2783,1900,Credit,1025.4,2019-05-22
2784,1285,Loan,-35498.25,2020-11-18
2785,869,Loan,-3236.07,2016-05-24
2786,1357,Checking,569.72,2019-11-26
2787,1458,Checking,8701.22,2017-05-17
2788,955,Credit,15308.41,2019-03-10
2789,308,Savings,19228.78,2022-10-10
2790,566,Checking,7005.36,2019-06-01
2791,1543,Checking,11970.59,2016-10-06
2792,1427,Loan,-31802.7,2016-03-13
2793,130,Checking,487.52,2023-02-16
2794,518,Savings,18277.13,2018-09-27
2795,770,Checking,10028.13,2015-09-14
2796,476,Checking,18869.55,2022-09-22
2797,576,Checking,19488.03,2021-04-30
2798,1936,Savings,2600.47,2021-01-01
2799,1053,Checking,1516.45,2024-05-15
2800,692,Loan,-41356.23,2017-10-29
2801,1294,Loan,-31636.22,2016-06-05
2802,211,Credit,17112.07,2023-06-30
2803,1030,Credit,16304.17,2018-09-10
2804,226,Loan,-37902.79,2021-04-24
2805,1925,Savings,15134.35,2015-08-28
2806,581,Loan,-27109.84,2020-06-04
2807,1957,Loan,-33731.05,2024-03-26
2808,709,Savings,12858.06,2021-07-15
2809,150,Loan,-24752.71,2021-06-19
2810,1886,Credit,9797.84,2017-09-28
2811,34,Credit,5556.64,2021-10-22
2812,1715,Checking,13430.13,2023-12-08
2813,126,Savings,17255.53,2019-03-27
2814,1642,Checking,91.53,2017-01-21
2815,394,Savings,15244.77,2016-08-25
2816,1652,Checking,12346.95,2017-09-17
2817,1692,Checking,7749.95,2015-07-09
2818,1123,Checking,6304.33,2023-03-19
2819,662,Savings,1629.96,2016-03-13
2820,132,Loan,-34119.26,2021-11-01
2821,1761,Credit,8400.69,2019-03-10
2822,1119,Credit,10964.39,2015-11-02
2823,395,Loan,-41948.75,2016-03-07
2824,1732,Credit,1352.06,2023-11-24
2825,812,Savings,8058.53,2019-11-19
2826,100,Loan,-17458.31,2023-02-13
2827,57,Checking,17179.9,2024-12-14
2828,1674,Savings,8996.28,2024-02-29
2829,1660,Loan,-12726.16,2016-02-24
2830,919,Loan,-33755.53,2021-10-10
2831,562,Savings,7172.71,2023-01-30
2832,663,Checking,9634.6,2018-08-17
2833,1780,Loan,-32220.91,2023-11-29
2834,674,Credit,17717.12,2015-09-17
2835,23,Loan,-36719.13,2024-05-26
2836,906,Loan,-4159.28,2015-05-26
2837,390,Checking,5072.81,2020-10-07
2838,225,Loan,-19583.85,2021-09-18
2839,986,Loan,-13674.56,2019-08-23
2840,1704,Checking,7438.15,2022-11-14
2841,932,Savings,4241.03,2022-03-04
2842,95,Savings,4520.85,2024-07-05
2843,209,Savings,18766.35,2021-07-05
2844,1646,Checking,18603.1,2016-05-14
2845,1875,Credit,14770.54,2018-05-31
2846,1865,Loan,-21897.5,2024-01-02
2847,568,Savings,2935.78,2018-12-27
2848,1621,Credit,18308.38,2020-04-25
2849,161,Checking,19838.62,2020-08-02
2850,257,Credit,5420.19,2021-09-02
2851,1869,Loan,-15882.49,2024-08-07
2852,48,Checking,9656.18,2019-04-02
2853,1262,Credit,14844.21,2024-07-24
2854,1414,Savings,12327.46,2024-05-02
2855,287,Loan,-14700.76,2020-08-21
2856,697,Savings,3094.14,2019-09-14
2857,1174,Savings,6117.62,2016-12-05
2858,118,Credit,16946.94,2016-08-10
2859,495,Checking,4837.62,2016-01-28
2860,1739,Loan,-24558.78,2019-04-07
2861,596,Loan,-28498.55,2021-07-01
2862,745,Savings,11799.73,2023-07-13
2863,1667,Credit,8493.97,2018-02-02
2864,1884,Loan,-10831.17,2022-04-03
2865,1598,Credit,1821.0,2024-12-31
2866,1494,Savings,1593.85,2018-04-17
2867,1203,Savings,1743.75,2023-07-15
2868,753,Credit,17203.0,2020-06-15
2869,530,Checking,14079.54,2020-12-31
2870,1861,Checking,7399.07,2024-09-02
2871,1756,Checking,3540.56,2019-11-05
2872,1967,Checking,939.18,2016-01-25
2873,1081,Loan,-15202.34,2018-08-02
2874,371,Checking,17317.93,2019-12-04
2875,1066,Credit,16327.2,2020-03-27
2876,1717,Credit,16482.55,2015-12-14
2877,1159,Savings,13152.01,2020-04-26
2878,628,Savings,17034.44,2019-01-23
2879,751,Savings,15133.93,2020-05-19
2880,1068,Checking,10976.67,2024-03-06
2881,176,Checking,18652.92,2015-03-31
2882,1976,Savings,19715.09,2023-01-12
2883,1874,Loan,-41249.52,2023-02-02
2884,1016,Savings,16368.81,2020-05-05
2885,333,Credit,3.92,2020-12-07
2886,305,Loan,-46083.97,2024-06-01
2887,1896,Checking,2816.21,2019-09-10
2888,489,Credit,5019.24,2016-05-01
2889,1342,Savings,12207.61,2020-08-17
2890,297,Loan,-44325.52,2024-02-13
2891,1649,Loan,-46117.77,2019-07-19
2892,1290,Credit,8366.79,2025-01-04
2893,598,Loan,-2048.51,2018-02-21
2894,872,Loan,-12781.18,2016-06-17
2895,731,Checking,15147.92,2023-12-20
2896,955,Credit,1348.23,2019-06-02
2897,1460,Credit,12428.92,2020-12-12
2898,1655,Credit,18854.61,2019-06-16
2899,581,Loan,-15084.29,2021-05-27
2900,329,Credit,19666.92,2019-07-25
2901,544,Savings,18776.21,2018-05-28
2902,1938,Credit,3051.69,2015-07-24
2903,965,Savings,17771.16,2016-03-06
2904,1430,Savings,4406.3,2015-08-16
2905,111,Loan,-25035.56,2022-01-17
2906,42,Credit,6731.82,2019-03-19
2907,840,Loan,-31819.5,2021-08-22
2908,532,Savings,18604.9,2018-10-09
2909,210,Savings,5554.91,2018-08-11
2910,1877,Credit,16007.44,2019-03-26
2911,894,Credit,9879.97,2019-03-23
2912,15,Savings,10151.2,2021-08-02
2913,592,Checking,13515.76,2020-08-10
2914,1816,Loan,-40135.46,2019-04-26
2915,1182,Credit,17708.23,2015-12-26
2916,694,Savings,13384.9,2020-02-24
2917,1538,Checking,12611.58,2024-09-24
2918,443,Credit,504.46,2021-01-28
2919,1337,Checking,870.42,2015-07-26
2920,139,Checking,14503.69,2019-01-06
2921,1562,Credit,14158.78,2015-06-27
2922,637,Credit,8268.89,2024-01-27
2923,1118,Credit,213.06,2022-10-03
2924,409,Savings,18450.81,2023-02-28
2925,482,Savings,17119.17,2021-04-22
2926,1462,Checking,16789.16,2018-05-18
2927,1386,Loan,-18926.33,2018-07-03
2928,754,Checking,3713.31,2024-02-24
2929,1295,Credit,6408.43,2023-02-12
2930,149,Loan,-33257.55,2017-08-27
2931,1166,Checking,3834.5,2016-12-17
2932,1322,Loan,-2502.94,2022-12-25
2933,1317,Savings,12295.47,2023-09-29
2934,1419,Loan,-45800.0,2020-11-18
2935,1800,Savings,4709.68,2018-12-08
2936,1354,Loan,-31802.61,2024-12-30
2937,1561,Savings,17550.51,2017-06-08
2938,102,Savings,8423.07,2022-06-13
2939,135,Loan,-28216.61,2016-05-18
2940,1268,Savings,614.04,2020-12-20
2941,1365,Credit,14466.61,2017-06-15
2942,259,Savings,15097.94,2015-04-10
2943,995,Loan,-12309.98,2016-04-26
2944,1840,Checking,15593.82,2016-04-13
2945,537,Savings,18486.53,2022-06-24
2946,88,Credit,3455.4,2015-09-04
2947,2000,Savings,17460.06,2021-03-05
2948,1119,Savings,9334.44,2022-12-29
2949,1083,Credit,889.9,2020-04-25
2950,311,Credit,5327.13,2022-07-01
2951,1653,Credit,19967.16,2017-01-22
2952,1095,Checking,16174.5,2018-02-18
2953,1074,Loan,-3078.42,2016-12-12
2954,1457,Checking,12362.69,2018-09-13
2955,122,Checking,15591.77,2019-10-07
2956,659,Credit,3343.49,2017-02-10
2957,1385,Loan,-22134.25,2021-04-27
2958,1675,Checking,1141.19,2016-07-07
2959,26,Savings,19118.16,2022-12-17
2960,1504,Credit,14927.59,2016-07-26
2961,173,Savings,8242.01,2020-02-15
2962,565,Loan,-29140.07,2018-01-04
2963,1840,Credit,18480.35,2021-04-19
2964,1540,Loan,-43225.63,2015-06-26
2965,1747,Savings,7306.21,2024-08-22
2966,1776,Savings,5429.49,2017-10-14
2967,674,Checking,15860.2,2017-06-23
2968,448,Credit,13797.39,2023-03-24
2969,1117,Loan,-9831.88,2025-01-19
2970,951,Savings,8006.79,2020-03-21
2971,1452,Credit,8932.56,2021-03-27
2972,925,Credit,18901.74,2020-01-31
2973,806,Loan,-48442.47,2016-02-26
2974,1629,Loan,-27063.04,2015-08-22
2975,1898,Credit,19861.54,2024-01-27
2976,182,Credit,6655.34,2017-11-04
2977,704,Savings,17622.38,2018-04-08
2978,694,Savings,19681.97,2021-05-28
2979,277,Checking,19352.52,2024-07-30
2980,1610,Savings,13846.09,2016-01-17
2981,1023,Savings,17625.87,2021-12-08
2982,369,Credit,19327.58,2019-02-11
2983,1127,Loan,-17167.87,2017-12-21
2984,34,Credit,4199.97,2018-06-10
2985,924,Checking,7560.91,2015-05-21
2986,823,Credit,17026.8,2022-10-19
2987,1194,Savings,14950.86,2017-08-08
2988,621,Checking,8817.39,2019-09-19
2989,281,Loan,-36773.79,2019-07-06
2990,1460,Savings,2005.67,2019-04-30
2991,358,Checking,16646.22,2024-12-29
2992,1668,Credit,18380.57,2024-03-04
2993,1794,Checking,13052.39,2018-09-01
2994,1419,Credit,9119.77,2020-09-18
2995,985,Checking,2514.44,2018-11-20
2996,703,Loan,-14364.18,2024-09-03
2997,1315,Loan,-20405.97,2024-10-15
2998,194,Savings,15185.7,2019-09-28
2999,502,Credit,18182.05,2021-05-01
3000,1888,Credit,17361.53,2017-02-23
